Hospital_Name,State,District,Subdistrict,lat,lon,beds,doctors,has_emergency,has_ambulance
Ishanni Urology Center,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Worli Hospital For Women,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Rotunda Nursing Home,Maharashtra,Mumbai,0,19.0151285,72.8580644,0,0,False,False
Shobha Maternity and Surgical Home,Maharashtra,Mumbai,0,18.9655331,72.8165727,0,0,False,False
Aryan Hospital and Icu,Maharashtra,Mumbai,0,19.0097727,72.9017603,0,0,False,False
Dr Redkars Maternity and Nursing Home,Maharashtra,Mumbai,0,19.1822352,72.9468948,0,0,False,False
Janakee Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Nova Medical Centers Pvt Ltd,Maharashtra,Mumbai,0,18.9681499,72.8122442,0,0,False,False
Shetty Nursing Home (Shetty Health Services Pvt. Ltd.),Maharashtra,Mumbai,0,18.9746477,72.8128577,0,0,False,False
Shetty Nurshing Home,Maharashtra,Mumbai,0,18.9746477,72.8128577,0,0,False,False
Dr Gupta Clinic And Day Carecentre,Maharashtra,Mumbai,0,19.0743137,72.8278871,0,0,False,False
Genesis Speciality Center (Health-Check Up,Maharashtra,Mumbai,0,19.0088678,72.8573828,0,0,False,False
Jyoti Nursing Home,Maharashtra,Mumbai,0,19.0283439,72.869804,0,0,False,False
Micro Care Diagnostic Centre,Maharashtra,Mumbai,0,19.0151285,72.8580644,0,0,False,False
Amey Eye Care Centre,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Aniket Nuring Home,Maharashtra,Mumbai,0,19.1316889,72.9351934,0,0,False,False
Ankur Maternity and Surgical Nursing Home,Maharashtra,Mumbai,0,19.1308769,72.9359605,0,0,False,False
Shaily Nursing Home,Maharashtra,Mumbai,0,19.1375536,72.9350174,0,0,False,False
Bombay City Hospital,Maharashtra,Mumbai,0,19.0493908,72.9145327,0,0,False,False
Dr. Tidke Hospital,Maharashtra,Mumbai,0,19.051694,72.930923,0,0,False,False
Ekta Nursing Home and Polyclinic,Maharashtra,Mumbai,0,19.0520628,72.9272317,0,0,False,False
Omkar Nursing Home,Maharashtra,Mumbai,0,19.051694,72.930923,0,0,False,False
Royal Nursing Home,Maharashtra,Mumbai,0,19.0489198,72.9143346,0,0,False,False
Shree Mahaveer Nursing Home - Govandi-Mumbai,Maharashtra,Mumbai,0,19.0511,72.9205,0,0,False,False
Vikas Nursing Home,Maharashtra,Mumbai,0,19.055124,72.9154653,0,0,False,False
Center For Cataract Surgery - Mumbai,Maharashtra,Mumbai,0,19.110608,72.832553,0,0,False,False
Dr.Daftarys Total Care Clinic,Maharashtra,Mumbai,0,19.1080574,72.8290035,0,0,False,False
Juhu Clinical Laboratory,Maharashtra,Mumbai,0,19.1067104,72.829273,0,0,False,False
Laser Institute Of Laser Medicine,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
Oculus Eye Hospital Pvt. Ltd,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
Pushpa Hospital,Maharashtra,Mumbai,0,19.1483497,72.8404703,0,0,False,False
Sheth Kantilal C. Parikh General Hospital,Maharashtra,Mumbai,0,19.1086051,72.8267176,0,0,False,False
Shree Hi- Tech Clinic Pvt. Ltd. /Laserx,Maharashtra,Mumbai,0,19.1141161,72.8393625,0,0,False,False
Sujay Hospital,Maharashtra,Mumbai,0,19.1160222,72.8313139,0,0,False,False
The Vission Eye Centre,Maharashtra,Mumbai,0,19.110608,72.832553,0,0,False,False
Bandra Pathology Laboratory,Maharashtra,Mumbai,0,19.0616128,72.83184,0,0,False,False
Ceds The Cneter Of Eye Dianostics And Surgery,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Devi Maternity and Surgical,Maharashtra,Mumbai,0,19.0622209,72.8357525,0,0,False,False
Dr A K Chandiramani Hospital,Maharashtra,Mumbai,0,19.0636199,72.8351453,0,0,False,False
Dr Jains Dental Speciality Centre,Maharashtra,Mumbai,0,19.0557586,72.8319193,0,0,False,False
Dr Mukul Dabholkar Bandra,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Dr. Pattnaiks Nursing Home,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Dr. R. N. Shetty's Nursing Home,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Dr.Mira Raisinghaney Maternity and Surgical Nursing,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Empire Centre,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Holy Family Hospital,Maharashtra,Mumbai,0,19.0799499,72.8367149,0,0,False,False
Kiddie Ville Clinic,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Lilavati Hospital And Research Centre,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Mahatma Gandhi Seva Mandir,Maharashtra,Mumbai,0,19.057173,72.8393225,0,0,False,False
Mumbai Cancer Clinic,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Neisa Laser Centre,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Nm Medical Center,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Ojas Laser Eye Surgery Centre,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Parekh Eye Hospital,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Revival Polyclinic,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Satya Shiva Medicals Pvt. Ltd.,Maharashtra,Mumbai,0,19.0674662,72.828512,0,0,False,False
Shroff Eye Hospital,Maharashtra,Mumbai,0,19.0607435,72.8369031,0,0,False,False
Shruti Nursing Home,Maharashtra,Mumbai,0,19.0606917,72.8362497,0,0,False,False
Sushama Patkar Maternity ( and Surgical) Home - Bandra,Maharashtra,Mumbai,0,19.0536244,72.8245123,0,0,False,False
The Cosmetic Surgery Institute,Maharashtra,Mumbai,0,19.0593278,72.8351498,0,0,False,False
Vision 2000 Laser Surgery Centre,Maharashtra,Mumbai,0,19.0525804,72.8242037,0,0,False,False
West Lake Speciality Clinic,Maharashtra,Mumbai,0,19.0563119,72.8386593,0,0,False,False
Fortis Hospitals Limited,Maharashtra,Mumbai,0,19.1605587,72.9469214,0,0,False,False
Laxmi Surgical Clinic,Maharashtra,Mumbai,0,19.060533,72.8493479,0,0,False,False
Nandini Eye Care Centre,Maharashtra,Mumbai,0,19.0608089,72.8454864,0,0,False,False
Palvi Maternity and Mother Care Centre - Bandra Mumbai,Maharashtra,Mumbai,0,19.0574076,72.8447654,0,0,False,False
Tejas Eye Clinic,Maharashtra,Mumbai,0,19.0585316,72.8478554,0,0,False,False
Tushar Maternity and Surgical Nursing Home,Maharashtra,Mumbai,0,19.1551485,72.8678551,0,0,False,False
Chrysalizz,Maharashtra,Mumbai,0,19.0716903,72.8341267,0,0,False,False
G.M.Medical Centre - Khar,Maharashtra,Mumbai,0,19.0703631,72.8369507,0,0,False,False
Gopi Nursing Home,Maharashtra,Mumbai,0,19.0716903,72.8341267,0,0,False,False
I Sight Eyecare And Surgery,Maharashtra,Mumbai,0,19.0176169,72.8561288,0,0,False,False
Khar Clinico-Pathological Laboratory,Maharashtra,Mumbai,0,19.074515,72.834424,0,0,False,False
Kumar Clinic,Maharashtra,Mumbai,0,19.0716903,72.8341267,0,0,False,False
Mahavir Medical Research Center,Maharashtra,Mumbai,0,19.0741473,72.8325682,0,0,False,False
Ramakrishna Mission Hospital,Maharashtra,Mumbai,0,19.0715992,72.8348232,0,0,False,False
Tulip Womens Healthcare Centre - Khar (W),Maharashtra,Mumbai,0,19.0689055,72.8320899,0,0,False,False
Vardan Nursing Home Pvt.Ltd.,Maharashtra,Mumbai,0,19.1551485,72.8678551,0,0,False,False
Ameya Maternity and Nursing Home,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Ashwini Clinic,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Bellevue Multispeciality Hospital,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
"Benzer Nursing Home, Andheri",Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr Parekhs Deafness Clinic and Ent Hospital,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Dr. Indus New Born And Child Care Centre,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr. Jk Shah's Eye Clinic and Laser Centre,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr. Joshi Surgical and Maternity Hospital,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Dr. Khosla`S Dental Centre,Maharashtra,Mumbai,0,19.1437436,72.8251145,0,0,False,False
Dr. M.I.Doongerwala - Andheri,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr. Pareeks Deafness Clinic and Ent Hospital - Andheri,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Eva Medicare Center - Andheri,Maharashtra,Mumbai,0,19.1732556,72.8363508,0,0,False,False
Gandhi Nursing Home,Maharashtra,Mumbai,0,19.1435906,72.8246291,0,0,False,False
Kokilaben Dhirubhai Ambani Hospital,Maharashtra,Mumbai,0,19.1344172,72.8256366,0,0,False,False
Kulkarni Nursing Home and Polyclinic,Maharashtra,Mumbai,0,19.1396177,72.8317178,0,0,False,False
Life Care Medical Centre,Maharashtra,Mumbai,0,19.1373646,72.8253553,0,0,False,False
Parijat Surgical and General Hospital,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Pushpa Maternity Home,Maharashtra,Mumbai,0,19.1455917,72.8229639,0,0,False,False
Reges Bone And Joint Care Centre,Maharashtra,Mumbai,0,19.1438721,72.8243536,0,0,False,False
Sanghvi Hospital (Andheri),Maharashtra,Mumbai,0,19.1455917,72.8229639,0,0,False,False
Sengal Patan Lab,Maharashtra,Mumbai,0,19.1289346,72.8248789,0,0,False,False
Shreeji Hospital,Maharashtra,Mumbai,0,19.1969579,72.8733648,0,0,False,False
Siddhartha Municipal General Hospital,Maharashtra,Mumbai,0,19.1629338,72.839241,0,0,False,False
Siddhivinayak Surgical Centre,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Suman Eye Clinic And Surgery Centre,Maharashtra,Mumbai,0,19.1445491,72.8254052,0,0,False,False
Super Religare Laboratories Ltd,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Surgicare Medical Centre - Mumbai,Maharashtra,Mumbai,0,19.1363034,72.827096,0,0,False,False
Vijay Opticians,Maharashtra,Mumbai,0,19.1285131,72.8247942,0,0,False,False
Vital Care Centre,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Yash Neel Maternity Home,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Aseem Orthopaedic Hospital,Maharashtra,Mumbai,0,19.0893623,72.837722,0,0,False,False
Bcj Hospital And Asha Parekh Research Centre,Maharashtra,Mumbai,0,19.0820719,72.8404132,0,0,False,False
Bhargava Nursing Home,Maharashtra,Mumbai,0,19.0811858,72.8361408,0,0,False,False
Clilical Pathology and Bacteriology Clinic,Maharashtra,Mumbai,0,19.0825013,72.8387327,0,0,False,False
Fantasy Clinic,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Gandhi Nursing Home,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Kenias Eye Hospital,Maharashtra,Mumbai,0,19.0895032,72.8385658,0,0,False,False
Life Line Hospital and Diagnostics Pvt Ltd,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Malpani Eye Hospital And Laser Centre,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Maniar Clinic,Maharashtra,Mumbai,0,19.088112,72.835058,0,0,False,False
Mumbai Retina Centre,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Netrapuja Research Centre,Maharashtra,Mumbai,0,19.072631,72.838478,0,0,False,False
Radiance Laser Vision Centre,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Samvedan Health Care Clinic,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Sarla Hospital and Icu,Maharashtra,Mumbai,0,19.085559,72.8364953,0,0,False,False
Sarvodaya Eye Hospital,Maharashtra,Mumbai,0,19.081131,72.839053,0,0,False,False
Smruti Nursing Home,Maharashtra,Mumbai,0,19.0819373,72.8382266,0,0,False,False
The Ark Clinic,Maharashtra,Mumbai,0,19.0815087,72.8376755,0,0,False,False
Dattatreya Nursing Home,Maharashtra,Mumbai,0,19.0825366,72.8502317,0,0,False,False
Dr. Raut`S Maternity and Surgical Nursing Home,Maharashtra,Mumbai,0,19.1515624,72.9435765,0,0,False,False
Dr. Sheth Surgical Clinic andGeneral Nursing Home- Santacruz-Mumbai,Maharashtra,Mumbai,0,19.079497,72.8465064,0,0,False,False
Nandan Maternity and Surgical Home,Maharashtra,Mumbai,0,19.0797967,72.8427287,0,0,False,False
Siddhi Nursing Home,Maharashtra,Mumbai,0,19.0801652,72.8494657,0,0,False,False
Sona Medical Center,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Upadhyaya Nursing Home,Maharashtra,Mumbai,0,19.07937,72.8562596,0,0,False,False
Vakola Nursing Home and Polyclinic,Maharashtra,Mumbai,0,19.0177749,72.8582527,0,0,False,False
Dr Balabhai Nanavati Hospital,Maharashtra,Mumbai,0,19.1013427,72.8394774,0,0,False,False
Dr Jagdish Shahs Clinic,Maharashtra,Mumbai,0,19.0982759,72.848784,0,0,False,False
Dr Shah Hospital and Acupuncture Research Center,Maharashtra,Mumbai,0,19.1405116,72.8421555,0,0,False,False
Dr. Sadiwalas Clinic and Nursing Home,Maharashtra,Mumbai,0,19.106652,72.8402931,0,0,False,False
Dr. Sanjay Soni,Maharashtra,Mumbai,0,19.1145832,72.8358707,0,0,False,False
Eclat Polyclinic,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Eyeris Medical Center Pvt. Ltd.,Maharashtra,Mumbai,0,19.1012769,72.8425406,0,0,False,False
Iris Eye Center,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
Irla Nursing Home and Polyclinic,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
"Life Care Iccu , Medical and Surgical Emergencies",Maharashtra,Mumbai,0,19.1083063,72.8382876,0,0,False,False
Mahaveer Health Care Centre,Maharashtra,Mumbai,0,19.098692,72.840026,0,0,False,False
Navkar Eye Care Center,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
Shruti Clinic - Vile Parle,Maharashtra,Mumbai,0,19.1102949,72.8409693,0,0,False,False
The Mediheights Shreeji Hospital and Research Center,Maharashtra,Mumbai,0,19.1083063,72.8382876,0,0,False,False
Voras Clinical Laboratory,Maharashtra,Mumbai,0,19.1030524,72.8466914,0,0,False,False
"Aggarwal Eye Hospital , Vile Parle",Maharashtra,Mumbai,0,19.1100258,72.8495392,0,0,False,False
Ashish Maternity and Nursing Home - Vile Parle (E),Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Dr. Kirits Nursing Home-Vile Parle,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Dr.Tushar Shah,Maharashtra,Mumbai,0,19.1043491,72.8464095,0,0,False,False
Kirit Nursing Home,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Navjivan Maternity and Surgical Nursing Home,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Parle Eye Hospital,Maharashtra,Mumbai,0,19.1007327,72.8484152,0,0,False,False
Sarafs Diagnostic Center,Maharashtra,Mumbai,0,19.1021198,72.8447758,0,0,False,False
Sarda Clinic,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Saurabh Sanjanwala`S Maternity Gync.and Surgical Nur,Maharashtra,Mumbai,0,19.1084218,72.8485457,0,0,False,False
Shreeji Associates C/O Dr Ranes Nursing Home,Maharashtra,Mumbai,0,19.095176,72.8499645,0,0,False,False
Smt. Laxmiben Dharamsi Karsan Gala Eye Hospital,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Sunder Pathology Laboratory,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Vasudev Eye Clinic,Maharashtra,Mumbai,0,19.0963781,72.8563994,0,0,False,False
Vivek Pathology Laboratory,Maharashtra,Mumbai,0,19.1024496,72.8499878,0,0,False,False
Aastha Nursing Home - Andheri,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Bses Mg Hospital (Managed By)Brahma Kumari Global Hospital and Res Center,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Doctor Eye Hospital,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr Eye Institute Pvi Ltd,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr Gadams Nursing Home,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr Parmars Surgical Hospital,Maharashtra,Mumbai,0,19.1166476,72.8427744,0,0,False,False
Dr. Kirit Ichhashanker Oza - Andheri,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Dr. Patel Nursing Home,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Eye And Contact Lens Clinic,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Kaveri Eye Care Centre,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Masrani Clinic For Women and Mimas,Maharashtra,Mumbai,0,19.1152002,72.844139,0,0,False,False
Mediwavw Clinic,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Patil Hospital,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Prime Speciality Hospital,Maharashtra,Mumbai,0,15.9647156,74.0035709,0,0,False,False
Purandare Hospital,Maharashtra,Mumbai,0,19.1295475,72.822229,0,0,False,False
R.G. Scientific Enterprises Ltd,Maharashtra,Mumbai,0,19.1366248,72.8363278,0,0,False,False
Roshni Eye Hospital,Maharashtra,Mumbai,0,19.113645,72.8697339,0,0,False,False
Sainath Polyclinic,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Sangeeta Maternity Surgical and Diagnostic Centre,Maharashtra,Mumbai,0,19.113645,72.8697339,0,0,False,False
Society Of The Helpers Of Mary Shraddha Vihar Hosp,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Srl Ranbaxy Ltd,Maharashtra,Mumbai,0,19.1185922,72.872193,0,0,False,False
Sushrut Clinic Orthosurgical Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Swati Eye Clinic,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Vibha Maternity And Surgical Nursing Home,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Vishal X-Ray Clinic,Maharashtra,Mumbai,0,19.1363246,72.82766,0,0,False,False
Ameya Surgical and General Nursing Home,Maharashtra,Mumbai,0,19.104219,72.864046,0,0,False,False
Chiranjeevi Nursing Home,Maharashtra,Mumbai,0,19.113645,72.8697339,0,0,False,False
Dadhich Nursing Home,Maharashtra,Mumbai,0,19.1081099,72.8677512,0,0,False,False
Diamond Hospital,Maharashtra,Mumbai,0,19.1405116,72.8421555,0,0,False,False
Dr Goels Maternity and General Hospital,Maharashtra,Mumbai,0,19.1099032,72.8650609,0,0,False,False
Dr Punjabis Laboratory,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Dr.Pintos Pathological Laboratory,Maharashtra,Mumbai,0,19.1213135,72.8797755,0,0,False,False
Dr.Sandip Anand,Maharashtra,Mumbai,0,19.1110621,72.8655922,0,0,False,False
Kiran Care and Cure Hospital,Maharashtra,Mumbai,0,19.1110621,72.8655922,0,0,False,False
Mukund Maternity And Surgical Nursing Home,Maharashtra,Mumbai,0,19.1198548,72.8464601,0,0,False,False
Nutan Mammography And Sonography Centre,Maharashtra,Mumbai,0,19.113645,72.8697339,0,0,False,False
Paramount General Hospital and Icu,Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Rachana Maternity Paediatric and Surgical Nursing Ho,Maharashtra,Mumbai,0,19.1110621,72.8655922,0,0,False,False
Rg Stone Urology And Laparoscopy Hospital,Maharashtra,Mumbai,0,19.1338837,72.8376429,0,0,False,False
Saish Nursing Home and Icu,Maharashtra,Mumbai,0,19.1188585,72.8802146,0,0,False,False
Sevenhills Healthcare Private Limited,Maharashtra,Mumbai,0,19.1163793,72.8798583,0,0,False,False
Spectacles And Contact Lens Clinic,Maharashtra,Mumbai,0,19.1131214,72.867009,0,0,False,False
"Sugun Hospital Multispeciality Diagnostic, Icu",Maharashtra,Mumbai,0,19.1165713,72.8825342,0,0,False,False
Umang Maternity And Surgical Nursing Home -Andheri (E),Maharashtra,Mumbai,0,19.1154908,72.8726952,0,0,False,False
Dr Mandot Modern Clinical Pathology Laboratory,Maharashtra,Mumbai,0,19.1738547,72.8476718,0,0,False,False
Dr. Kamats Hospital - Jogeshwari - Mumbai,Maharashtra,Mumbai,0,19.1364893,72.8488709,0,0,False,False
Dr. Kulkarni Hospital,Maharashtra,Mumbai,0,19.043902,72.8681195,0,0,False,False
Dr. Shindes Childrens Hospital And Nicu,Maharashtra,Mumbai,0,19.1364893,72.8488709,0,0,False,False
Global Diagnostic Centre,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Parulekar Maternity And Surgical Nursing Home - Mumbai,Maharashtra,Mumbai,0,19.1315933,72.8498738,0,0,False,False
A.E.Kalsekar Hospital,Maharashtra,Mumbai,0,19.1379278,72.8101762,0,0,False,False
Mahima Hospital and Polyclinic,Maharashtra,Mumbai,0,19.1306458,72.8184455,0,0,False,False
Mamta Maternity and Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
The Clinique and Nursing Home - Andheri,Maharashtra,Mumbai,0,19.1350852,72.8146101,0,0,False,False
Dr. (Mrs.) S.D.Patki Clinic,Maharashtra,Mumbai,0,19.1699919,72.8497757,0,0,False,False
Dr.Ganaskars Pathology Laboratory,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Enclave Maternity Home,Maharashtra,Mumbai,0,19.1691237,72.8754694,0,0,False,False
Eye Smile Clinic,Maharashtra,Mumbai,0,19.1733185,72.8730215,0,0,False,False
Gokuldham Medical Centre,Maharashtra,Mumbai,0,19.1737578,72.8597274,0,0,False,False
Kanchi Nursing Home,Maharashtra,Mumbai,0,19.1551485,72.8678551,0,0,False,False
Sudha Hospital and Polyclinic,Maharashtra,Mumbai,0,19.1737578,72.8597274,0,0,False,False
Surya Eye Clinic,Maharashtra,Mumbai,0,19.1745143,72.862324,0,0,False,False
Yashada Maternity and Surgical Home,Maharashtra,Mumbai,0,19.1509735,72.8758099,0,0,False,False
Abhijit Hospital,Maharashtra,Mumbai,0,19.1874689,72.8422219,0,0,False,False
Adarsh Hospital,Maharashtra,Mumbai,0,19.1963422,72.8105333,0,0,False,False
Advanced Orthopaedic Centre,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
"Dr. Manoj Shah , Fractureaccident - Orthopaedic",Maharashtra,Mumbai,0,19.1016472,72.8500491,0,0,False,False
Dr. Vasa Hospital,Maharashtra,Mumbai,0,19.1963422,72.8105333,0,0,False,False
Dr.Guptas Nursing Home,Maharashtra,Mumbai,0,19.1749892,72.8451337,0,0,False,False
Dr.Ronak Prakash Bhandari,Maharashtra,Mumbai,0,19.1834939,72.8357436,0,0,False,False
Ear-Nose-Throat And Eye Clinic,Maharashtra,Mumbai,0,19.180237,72.8554149,0,0,False,False
Evershine Nursing Home,Maharashtra,Mumbai,0,19.1928391,72.8330873,0,0,False,False
Janhvi Nursing Home,Maharashtra,Mumbai,0,19.185155,72.8422978,0,0,False,False
Jay Polyclinic Surgical and Maternity Nursing Home and Iccu,Maharashtra,Mumbai,0,19.1840599,72.846178,0,0,False,False
Khandelwal Ent and General Hospital and Polyclinic,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Le Nest,Maharashtra,Mumbai,0,19.1757956,72.8419473,0,0,False,False
Lifeline Hospital Heart Insititute and Diagnostic Centre,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Manish Nursing Home,Maharashtra,Mumbai,0,19.1853044,72.8470214,0,0,False,False
Navkar Child Care Centre and Nursing Home,Maharashtra,Mumbai,0,19.1843832,72.8362572,0,0,False,False
Neelam Nursing Home (Lenest) - Malad (W),Maharashtra,Mumbai,0,19.2254953,72.8544636,0,0,False,False
Neon Critical Care,Maharashtra,Mumbai,0,19.2019275,72.8190866,0,0,False,False
Nirman Diagnostic Imaging Centre,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Puranik Hospital,Maharashtra,Mumbai,0,19.1878099,72.845366,0,0,False,False
Rahul Eye Clinic,Maharashtra,Mumbai,0,19.13654,72.847579,0,0,False,False
Rajathani Seva Samiti,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Saraogi Maternity and General Hospital,Maharashtra,Mumbai,0,19.1897322,72.8460784,0,0,False,False
Sunflowar Laboratory and Diagnostic Centre,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Surana Hospital And Research Centre,Maharashtra,Mumbai,0,19.1980732,72.8426229,0,0,False,False
Vinayak Maternity and General Hospital,Maharashtra,Mumbai,0,19.1827551,72.8401539,0,0,False,False
Clear Vision Eye Center,Maharashtra,Mumbai,0,19.0781122,72.8319933,0,0,False,False
Dhanshri Hospital,Maharashtra,Mumbai,0,19.2222802,72.8544895,0,0,False,False
Dr Baliga Nursing Home,Maharashtra,Mumbai,0,19.164269,72.8454471,0,0,False,False
Jain Hospital and Medical Research Center,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Kolekar Hospiatl,Maharashtra,Mumbai,0,19.0599156,72.9011119,0,0,False,False
Omkar Eye Care Center,Maharashtra,Mumbai,0,19.171536,72.9528553,0,0,False,False
Pratik Hospital and Maternity Home,Maharashtra,Mumbai,0,19.1998211,72.842594,0,0,False,False
Shri Siddhi Vinayak Orthopaedic Hospital,Maharashtra,Mumbai,0,24.5446027,73.6956989,0,0,False,False
Suyash Surgiacal and Maternity Home,Maharashtra,Mumbai,0,19.032803,73.1012153,0,0,False,False
Anand Nursing Home - Borivali (E),Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
"Ankit Fracture, Maternity and Surgical Hospital",Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
Asian Eye Institute And Laser Centre,Maharashtra,Mumbai,0,19.2318937,72.8586904,0,0,False,False
Crystal Hospitals,Maharashtra,Mumbai,0,19.2240612,72.8666469,0,0,False,False
"Dr Parikhs Maternity, Gynaec, and General Hospital",Maharashtra,Mumbai,0,19.2229268,72.8574421,0,0,False,False
"Dr. Mehta,S Maternity Home",Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Mohit Hospital and Heart Centre,Maharashtra,Mumbai,0,19.234019,72.8643053,0,0,False,False
Mukti Nursing Home,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Narendra Hospital,Maharashtra,Mumbai,0,19.0759837,72.8776559,0,0,False,False
Navjeevan Global Heart Centre,Maharashtra,Mumbai,0,19.2224441,72.8600404,0,0,False,False
Nirmay Mother Care Centre,Maharashtra,Mumbai,0,19.2219048,72.842968,0,0,False,False
Parijat Child Health Clinic,Maharashtra,Mumbai,0,19.2559121,72.8749632,0,0,False,False
